date_time,latitude,longitude,scientific_name,common_name,general_group,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
2019-09-28 17:39:23 UTC,43.473575,-65.7585,Vertebrata lanosa,Red Algae,Plants,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Vertebrata,Vertebrata lanosa
2019-08-08 19:50:53 UTC,43.47265333,-65.75775333,Ceramium virgatum,Red Hornweed,Plants,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Ceramium,Ceramium virgatum
2021-07-01 14:51:11 UTC,43.46396866,-65.74548485,Rubus idaeus,Red Raspberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus idaeus
2019-08-24 22:34:43 UTC,43.45763384,-65.74290097,Rubus idaeus,Red Raspberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus idaeus
2019-01-15 22:10:52 UTC,43.46413705,-65.74567254,Elasmostethus cruciatus,Red-cross Shield Bug,Insects,Animalia,Arthropoda,Insecta,Hemiptera,Acanthosomatidae,Elasmostethus,Elasmostethus cruciatus
2022-08-10 18:30:25 UTC,43.4686433,-65.75333186,Arenaria interpres,Ruddy Turnstone,Birds,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Arenaria,Arenaria interpres
2017-07-04 02:04:33 UTC,43.47296314,-65.75424671,Passerculus sandwichensis,Savannah Sparrow,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerculus,Passerculus sandwichensis
2018-07-02 19:38:50 UTC,43.45796727,-65.74274192,Passerculus sandwichensis,Savannah Sparrow,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerculus,Passerculus sandwichensis
2018-08-05 23:44:22 UTC,43.46697395,-65.75328292,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2018-09-03 00:28:29 UTC,43.45691945,-65.74349441,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2018-09-03 00:54:48 UTC,43.46321167,-65.75274667,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2018-09-10 16:15:52 UTC,43.47191167,-65.75692833,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2018-09-27 00:12:19 UTC,43.46442833,-65.74527,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2019-09-28 17:39:41 UTC,43.47355333,-65.75847,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2021-07-17 16:59:45 UTC,43.46455078,-65.74477953,Fucus serratus,Saw Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus serratus
2017-05-10 23:24:29 UTC,43.46780709,-65.74792099,Ligusticum scothicum,Scots Lovage,Plants,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ligusticum,Ligusticum scothicum
2018-01-15 18:51:35 UTC,43.45619444,-65.74420278,Ligusticum scothicum,Scots Lovage,Plants,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ligusticum,Ligusticum scothicum
2018-08-20 18:36:59 UTC,43.45603561,-65.74456024,Ligusticum scothicum,Scots Lovage,Plants,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ligusticum,Ligusticum scothicum
2018-08-21 16:54:44 UTC,43.45589984,-65.74367049,Ligusticum scothicum,Scots Lovage,Plants,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Ligusticum,Ligusticum scothicum
2018-08-05 23:44:32 UTC,43.46713508,-65.75327534,Saccharina latissima,Sea Belt,Chromista,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
2018-09-03 00:57:03 UTC,43.463895,-65.75273,Saccharina latissima,Sea Belt,Chromista,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
2018-09-03 00:57:42 UTC,43.46893667,-65.75360833,Saccharina latissima,Sea Belt,Chromista,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
2018-09-27 00:16:58 UTC,43.46463,-65.74548333,Saccharina latissima,Sea Belt,Chromista,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
2018-09-03 00:53:13 UTC,43.45696333,-65.74339167,Phycodrys rubens,Sea Oak,Plants,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Phycodrys,Phycodrys rubens
2018-09-10 16:13:40 UTC,43.473605,-65.75837833,Phycodrys rubens,Sea Oak,Plants,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Phycodrys,Phycodrys rubens
2017-05-05 14:41:58 UTC,43.45579278,-65.74550271,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2017-07-01 15:13:31 UTC,43.4643695,-65.74554051,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2017-07-04 02:04:25 UTC,43.46791766,-65.75319529,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-01-15 18:51:36 UTC,43.4666667,-65.75,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-20 15:05:22 UTC,43.46876167,-65.75313667,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-26 12:39:25 UTC,43.46750008,-65.74733053,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-26 12:40:47 UTC,43.46742898,-65.74738302,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-26 12:46:13 UTC,43.46757538,-65.74739616,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-26 12:49:35 UTC,43.46762963,-65.74766147,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-26 17:50:31 UTC,43.467505,-65.74741333,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-26 18:25:51 UTC,43.46418333,-65.74606333,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-27 13:56:57 UTC,43.466667,-65.75,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-08-27 14:25:17 UTC,43.46746464,-65.74743868,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2018-09-03 11:33:30 UTC,43.46740857,-65.74726216,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2019-08-26 12:25:03 UTC,43.45713716,-65.74376051,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2021-07-01 14:35:17 UTC,43.46669832,-65.7500001,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2023-06-23 10:43:36 UTC,43.4722,-65.751225,Lathyrus japonicus,Seaside Pea,Plants,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus japonicus
2023-07-20 12:17:34 UTC,43.48001333,-65.75756167,Charadrius semipalmatus,Semipalmated Plover,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius semipalmatus
2022-08-10 18:30:23 UTC,43.46817549,-65.75334228,Calidris pusilla,Semipalmated Sandpiper,Birds,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris pusilla
2023-07-20 12:19:20 UTC,43.48001167,-65.75757,Calidris pusilla,Semipalmated Sandpiper,Birds,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris pusilla
2021-08-05 20:18:11 UTC,43.456144,-65.744476,Coccinella septempunctata,Seven-spotted Lady Beetle,Insects,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,Coccinella septempunctata
2023-07-17 02:28:14 UTC,43.47216333,-65.751145,Coccinella septempunctata,Seven-spotted Lady Beetle,Insects,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,Coccinella septempunctata
2019-01-15 22:10:47 UTC,43.46544019,-65.74951521,Aeshna umbrosa,Shadow Darner,Insects,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,Aeshna umbrosa
2018-08-26 14:21:55 UTC,43.46522215,-65.74778214,Rumex acetosella,Sheep's Sorrel,Plants,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex acetosella
2018-08-26 14:23:55 UTC,43.46531753,-65.74773375,Rumex acetosella,Sheep's Sorrel,Plants,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex acetosella
2018-08-29 12:18:57 UTC,43.4653102,-65.74782601,Rumex acetosella,Sheep's Sorrel,Plants,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex acetosella
2018-09-05 13:19:05 UTC,43.46792087,-65.74865883,Rumex acetosella,Sheep's Sorrel,Plants,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,Rumex acetosella
2018-09-03 01:06:20 UTC,43.45695,-65.74345333,Agarum clathratum,Sieve Kelp,Chromista,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Agaraceae,Agarum,Agarum clathratum
2018-09-03 01:09:26 UTC,43.46449167,-65.74538333,Agarum clathratum,Sieve Kelp,Chromista,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Agaraceae,Agarum,Agarum clathratum
2021-07-17 16:58:28 UTC,43.46472692,-65.74440983,Agarum clathratum,Sieve Kelp,Chromista,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Agaraceae,Agarum,Agarum clathratum
2019-01-15 22:10:55 UTC,43.46445543,-65.74583501,Boloria myrina,Silver-bordered Fritillary,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Boloria,Boloria myrina
2019-01-17 17:47:26 UTC,43.46452359,-65.74594517,Boloria myrina,Silver-bordered Fritillary,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Boloria,Boloria myrina
2018-03-16 11:30:07 UTC,43.4571067,-65.74357152,Lasionycteris noctivagans,Silver-haired Bat,Mammals,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasionycteris,Lasionycteris noctivagans
2017-07-04 01:14:50 UTC,43.46368163,-65.75073838,Ribes hirtellum,Smooth Gooseberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,Ribes hirtellum
2019-01-17 18:23:35 UTC,43.46405441,-65.74563838,Lepus americanus,Snowshoe Hare,Mammals,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus americanus
2021-10-26 16:08:39 UTC,43.47102831,-65.75302027,Lepus americanus,Snowshoe Hare,Mammals,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus americanus
2023-07-18 11:42:49 UTC,43.463975,-65.7455,Lepus americanus,Snowshoe Hare,Mammals,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus americanus
2017-07-01 14:49:06 UTC,43.46343961,-65.74516224,Juncus effusus,Soft Rush,Plants,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus effusus
2018-08-26 13:00:56 UTC,43.46800406,-65.74860546,Juncus effusus,Soft Rush,Plants,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus effusus
2018-09-02 23:52:17 UTC,43.46796667,-65.74865,Juncus effusus,Soft Rush,Plants,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus effusus
2018-09-04 17:33:40 UTC,43.4669878,-65.75190112,Juncus effusus,Soft Rush,Plants,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus effusus
2018-09-06 20:42:40 UTC,43.45943443,-65.74338194,Juncus effusus,Soft Rush,Plants,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus effusus
2017-07-03 23:41:59 UTC,43.46431627,-65.74647635,Melospiza melodia,Song Sparrow,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,Melospiza melodia
2017-08-01 00:21:57 UTC,43.46404762,-65.74482143,Melospiza melodia,Song Sparrow,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,Melospiza melodia
2018-07-02 19:38:49 UTC,43.4570815,-65.74370341,Melospiza melodia,Song Sparrow,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,Melospiza melodia
2022-08-10 22:11:42 UTC,43.46525883,-65.74676901,Melospiza melodia,Song Sparrow,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,Melospiza melodia
2022-10-12 18:52:25 UTC,43.45957421,-65.74643351,Melospiza melodia,Song Sparrow,Birds,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,Melospiza melodia
2018-09-03 00:27:01 UTC,43.45693525,-65.74340824,Fucus spiralis,Spiral Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus spiralis
2019-08-08 19:51:31 UTC,43.47361167,-65.75842167,Fucus spiralis,Spiral Wrack,Chromista,Chromista,Ochrophyta,Phaeophyceae,Fucales,Fucaceae,Fucus,Fucus spiralis
2018-08-20 15:03:52 UTC,43.46656333,-65.75318,Impatiens capensis,Spotted Jewelweed,Plants,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,Impatiens capensis
2018-07-02 19:38:49 UTC,43.45692525,-65.74515029,Actitis macularius,Spotted Sandpiper,Birds,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis macularius
2023-06-28 17:56:47 UTC,43.4666667,-65.75,Lophocampa maculata,Spotted Tussock Moth,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lophocampa,Lophocampa maculata
2017-02-04 00:18:24 UTC,43.46114609,-65.74405217,Sisyrinchium montanum,Strict Blue-eyed Grass,Plants,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Sisyrinchium,Sisyrinchium montanum
2017-07-04 01:14:45 UTC,43.46399311,-65.7484746,Rubus hispidus,Swamp Dewberry,Plants,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,Rubus hispidus
2018-09-25 23:05:19 UTC,43.46803667,-65.74855,Persicaria hydropiperoides,Swamp Smartweed,Plants,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria,Persicaria hydropiperoides
2017-07-04 02:04:32 UTC,43.47270621,-65.75447202,Myrica gale,Sweet Gale,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,Myrica gale
2018-08-26 13:30:18 UTC,43.4665983,-65.75132091,Myrica gale,Sweet Gale,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,Myrica gale
2018-08-26 13:30:25 UTC,43.47011667,-65.75152,Myrica gale,Sweet Gale,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,Myrica gale
2018-08-26 13:41:51 UTC,43.47015905,-65.75146752,Myrica gale,Sweet Gale,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,Myrica gale
2018-08-26 14:16:04 UTC,43.47021734,-65.7515753,Myrica gale,Sweet Gale,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,Myrica gale
2018-08-26 14:28:00 UTC,43.47018675,-65.75150457,Myrica gale,Sweet Gale,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,Myrica gale
2018-08-26 15:27:03 UTC,43.47016697,-65.75135898,Myrica gale,Sweet Gale,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,Myrica gale
2018-08-26 17:29:31 UTC,43.47012167,-65.75145833,Myrica gale,Sweet Gale,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,Myrica gale
2018-08-26 19:34:23 UTC,43.47006667,-65.75145833,Myrica gale,Sweet Gale,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,Myrica gale
2018-08-27 13:56:43 UTC,43.466667,-65.75,Myrica gale,Sweet Gale,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,Myrica gale
2018-09-01 12:55:28 UTC,43.47025,-65.75152,Myrica gale,Sweet Gale,Plants,Plantae,Tracheophyta,Magnoliopsida,Fagales,Myricaceae,Myrica,Myrica gale
2018-08-22 14:13:12 UTC,43.46400833,-65.74573667,Amanita fulva,Tawny Grisette,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita fulva
2018-08-26 14:03:40 UTC,43.46009494,-65.74429899,Amanita fulva,Tawny Grisette,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita fulva
2018-09-02 23:59:05 UTC,43.464455,-65.74684167,Amanita fulva,Tawny Grisette,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita fulva
2018-08-26 17:31:11 UTC,43.46531573,-65.74771109,Coptis trifolia,Threeleaf Goldthread,Plants,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Coptis,Coptis trifolia
2017-07-01 14:47:01 UTC,43.46355604,-65.7451329,Carex trisperma,Threeseeded Sedge,Plants,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,Carex trisperma
2018-09-03 01:05:51 UTC,43.46373333,-65.7453,Elachista fucicola,Tiny Wrack Bush,Chromista,Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Chordariaceae,Elachista,Elachista fucicola
2017-08-26 17:48:52 UTC,43.45988846,-65.74385071,Pseudohydnum gelatinosum,Toothed Jelly Fungus,Fungi,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Unknown,Pseudohydnum,Pseudohydnum gelatinosum
2019-01-17 17:47:40 UTC,43.46452493,-65.74797724,Libellula pulchella,Twelve-spotted Skimmer,Insects,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula pulchella
2018-01-21 23:46:54 UTC,43.457245,-65.74347833,Melanoplus bivittatus,Two-striped Grasshopper,Insects,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus bivittatus
2018-09-03 00:49:54 UTC,43.456995,-65.74305833,Melanoplus bivittatus,Two-striped Grasshopper,Insects,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Melanoplus,Melanoplus bivittatus
2018-08-26 23:32:22 UTC,43.46392,-65.74797833,Lactarius turpis,Ugly Milkcap,Fungi,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,Lactarius turpis
2018-09-01 16:05:21 UTC,43.46845665,-65.74714927,Platismatia glauca,Varied Rag Lichen,Fungi,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Platismatia,Platismatia glauca
2018-08-20 14:55:06 UTC,43.45694351,-65.74349976,Ctenucha virginica,Virginia Ctenucha Moth,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ctenucha,Ctenucha virginica
2018-09-03 00:38:49 UTC,43.456855,-65.74349167,Ctenucha virginica,Virginia Ctenucha Moth,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ctenucha,Ctenucha virginica
2017-07-04 01:01:29 UTC,43.46432017,-65.75089931,Picea glauca,White Spruce,Plants,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea glauca
2019-08-24 22:27:26 UTC,43.45662378,-65.74334823,Picea glauca,White Spruce,Plants,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea glauca
2018-08-21 17:33:13 UTC,43.46381167,-65.74592,Orgyia leucostigma,White-marked Tussock Moth,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Orgyia,Orgyia leucostigma
2022-08-10 18:30:27 UTC,43.46851994,-65.75328016,Calidris fuscicollis,White-rumped Sandpiper,Birds,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris fuscicollis
2017-04-03 12:39:40 UTC,43.45883833,-65.74312,Odocoileus virginianus,White-tailed Deer,Mammals,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
2017-07-04 01:01:26 UTC,43.46416443,-65.74886084,Odocoileus virginianus,White-tailed Deer,Mammals,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
2019-01-15 22:10:19 UTC,43.4589589,-65.74345814,Odocoileus virginianus,White-tailed Deer,Mammals,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
2019-01-16 16:51:23 UTC,43.46142223,-65.74348246,Odocoileus virginianus,White-tailed Deer,Mammals,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
2019-08-24 23:01:46 UTC,43.46051025,-65.74329376,Odocoileus virginianus,White-tailed Deer,Mammals,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
2021-07-01 14:49:39 UTC,43.46382554,-65.74551982,Odocoileus virginianus,White-tailed Deer,Mammals,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
2021-10-26 16:03:18 UTC,43.47117625,-65.75371429,Odocoileus virginianus,White-tailed Deer,Mammals,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
2018-08-29 19:47:28 UTC,43.45668411,-65.74344635,Ellychnia corrusca,Winter Firefly,Insects,Animalia,Arthropoda,Insecta,Coleoptera,Lampyridae,Ellychnia,Ellychnia corrusca
2017-07-04 01:01:32 UTC,43.46503657,-65.75001955,Setophaga petechia,Yellow Warbler,Birds,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga petechia
2021-07-01 15:20:24 UTC,43.46669832,-65.7500001,Setophaga petechia,Yellow Warbler,Birds,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga petechia
2019-07-06 23:29:06 UTC,43.464475,-65.74581944,Empidonax flaviventris,Yellow-bellied Flycatcher,Birds,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Empidonax,Empidonax flaviventris
2018-09-03 19:45:49 UTC,43.45963016,-65.74369281,Craterellus tubaeformis,Yellowfoot,Fungi,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Craterellus,Craterellus tubaeformis
2018-07-02 19:38:45 UTC,43.46381484,-65.74549852,Setophaga coronata,Yellow-rumped Warbler,Birds,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga coronata
2022-11-05 18:03:08 UTC,43.4666667,-65.75,Setophaga coronata,Yellow-rumped Warbler,Birds,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga coronata
2022-11-05 18:31:05 UTC,43.4666667,-65.75,Setophaga coronata,Yellow-rumped Warbler,Birds,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga coronata
2019-01-15 22:10:27 UTC,43.46348814,-65.74465021,Spodoptera ornithogalli,Yellow-striped Armyworm Moth,Insects,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,Spodoptera ornithogalli
2019-01-15 22:10:26 UTC,43.4645355,-65.74592694,Salticus scenicus,Zebra Jumping Spider,Arachnids,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Salticus,Salticus scenicus
2021-07-01 15:36:48 UTC,43.46387038,-65.74547815,Salticus scenicus,Zebra Jumping Spider,Arachnids,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Salticus,Salticus scenicus
